,ID,documentName,link
0,PZU61,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU61/KA/2022-09-30
0,PZU61,Oferta,https://dokumenty.analizy.pl/pobierz/fi/PZU61/OF/2022-03-01
0,PZU01,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU01/SP/2022-09-30
0,PZU01,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU01/KL/2022-05-27
0,PZU01,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU01/PE/2022-10-01
0,PZU01,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU01/RP/2022-06-30
0,PZU01,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU01/KA/2022-09-30
0,PZU01,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU01/TOU/2022-07-01
0,PZU01A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU01A1/SP/2022-09-30
0,PZU01A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU01A1/KL/2022-05-27
0,PZU01A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU01/PE/2022-10-01
0,PZU01A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU01A1/RP/2022-06-30
0,PZU01A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU01A1/KA/2022-09-30
0,PZU01A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU01A1/TOU/2022-07-01
0,PZU10,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU10/SP/2022-09-30
0,PZU10,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU10/KL/2022-06-20
0,PZU10,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU10/PE/2022-10-01
0,PZU10,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU10/RP/2022-06-30
0,PZU10,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU10/KA/2022-09-30
0,PZU10,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU10/TOU/2022-07-01
0,PZU10A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU10A1/SP/2022-09-30
0,PZU10A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU10A1/KL/2022-06-20
0,PZU10A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU10/PE/2022-10-01
0,PZU10A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU10A1/RP/2022-06-30
0,PZU10A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU10A1/KA/2022-09-30
0,PZU10A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU10A1/TOU/2022-07-01
0,PZU71_E,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU71_E/SP/2022-09-30
0,PZU71_E,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU71_E/KL/2022-06-20
0,PZU71_E,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU71_A/PE/2022-10-01
0,PZU71_E,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU71_E/RP/2022-06-30
0,PZU71_E,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU71_E/KA/2022-09-30
0,PZU71_E,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU71_E/TOU/2022-07-01
0,PZU71,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU71/SP/2022-09-30
0,PZU71,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU71/KL/2022-06-20
0,PZU71,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU71_A/PE/2022-10-01
0,PZU71,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU71/RP/2022-06-30
0,PZU71,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU71/KA/2022-09-30
0,PZU71,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU71/TOU/2022-07-01
0,PZU71A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU71A1/SP/2022-09-30
0,PZU71A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU71A1/KL/2022-06-20
0,PZU71A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU71_A/PE/2022-10-01
0,PZU71A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU71A1/RP/2022-06-30
0,PZU71A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU71A1/KA/2022-09-30
0,PZU71A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU71A1/TOU/2022-07-01
0,PZU69_E,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU69_E/SP/2022-09-30
0,PZU69_E,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU69_E/KL/2022-10-01
0,PZU69_E,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU69_A/PE/2022-10-01
0,PZU69_E,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU69_E/RP/2022-06-30
0,PZU69_E,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU69_E/KA/2022-09-30
0,PZU69_E,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU69_E/TOU/2022-07-01
0,PZU69,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU69/SP/2022-09-30
0,PZU69,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU69/KL/2022-10-01
0,PZU69,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU69_A/PE/2022-10-01
0,PZU69,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU69/RP/2022-06-30
0,PZU69,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU69/KA/2022-09-30
0,PZU69,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU69/TOU/2022-07-01
0,PZU69A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU69A1/SP/2022-09-30
0,PZU69A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU69A1/KL/2022-10-01
0,PZU69A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU69_A/PE/2022-10-01
0,PZU69A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU69A1/RP/2022-06-30
0,PZU69A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU69A1/KA/2022-09-30
0,PZU69A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU69A1/TOU/2022-07-01
0,PZU70_E,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU70_E/SP/2022-09-30
0,PZU70_E,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU70_E/KL/2022-05-27
0,PZU70_E,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU70_A/PE/2022-10-01
0,PZU70_E,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU70_E/RP/2022-06-30
0,PZU70_E,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU70_E/KA/2022-09-30
0,PZU70_E,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU70_E/TOU/2022-07-01
0,PZU70,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU70/SP/2022-09-30
0,PZU70,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU70/KL/2022-05-27
0,PZU70,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU70_A/PE/2022-10-01
0,PZU70,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU70/RP/2022-06-30
0,PZU70,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU70/KA/2022-09-30
0,PZU70,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU70/TOU/2022-07-01
0,PZU70A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU70A1/SP/2022-09-30
0,PZU70A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU70A1/KL/2022-05-27
0,PZU70A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU70_A/PE/2022-10-01
0,PZU70A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU70A1/RP/2022-06-30
0,PZU70A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU70A1/KA/2022-09-30
0,PZU70A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU70A1/TOU/2022-07-01
0,PZU52,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU52/SP/2022-09-30
0,PZU52,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU52/KL/2022-05-27
0,PZU52,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU52/PE/2022-10-01
0,PZU52,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU52/RP/2022-06-30
0,PZU52,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU52/KA/2022-09-30
0,PZU52,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU52/TOU/2022-07-01
0,PZU52A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU52A1/SP/2022-09-30
0,PZU52A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU52A1/KL/2022-05-27
0,PZU52A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU52/PE/2022-10-01
0,PZU52A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU52A1/RP/2022-06-30
0,PZU52A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU52A1/KA/2022-09-30
0,PZU52A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU52A1/TOU/2022-07-01
0,PZU42,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU42/SP/2022-09-30
0,PZU42,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU42/KL/2022-10-17
0,PZU42,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU42/PE/2022-10-01
0,PZU42,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU42/RP/2022-06-30
0,PZU42,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU42/KA/2022-09-30
0,PZU42,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU42/TOU/2022-07-01
0,PZU42A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU42A1/SP/2022-09-30
0,PZU42A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU42A1/KL/2022-10-17
0,PZU42A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU42/PE/2022-10-01
0,PZU42A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU42A1/RP/2022-06-30
0,PZU42A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU42A1/KA/2022-09-30
0,PZU42A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU42A1/TOU/2022-07-01
0,PZU72_E,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU72_E/SP/2022-09-30
0,PZU72_E,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU72_E/KL/2022-05-27
0,PZU72_E,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU72_A/PE/2022-10-01
0,PZU72_E,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU72_E/RP/2022-06-30
0,PZU72_E,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU72_E/KA/2022-09-30
0,PZU72_E,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU72_E/TOU/2022-07-01
0,PZU72,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU72/SP/2022-09-30
0,PZU72,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU72/KL/2022-06-20
0,PZU72,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU72_A/PE/2022-10-01
0,PZU72,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU72/RP/2022-06-30
0,PZU72,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU72/KA/2022-09-30
0,PZU72,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU72/TOU/2022-07-01
0,PZU72A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU72A1/SP/2022-09-30
0,PZU72A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU72A1/KL/2022-06-20
0,PZU72A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU72_A/PE/2022-10-01
0,PZU72A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU72A1/RP/2022-06-30
0,PZU72A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU72A1/KA/2022-09-30
0,PZU72A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU72A1/TOU/2022-07-01
0,PZU28,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU28/SP/2022-09-30
0,PZU28,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU28/KL/2022-10-01
0,PZU28,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU28/PE/2022-10-01
0,PZU28,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU28/RP/2022-06-30
0,PZU28,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU28/KA/2022-09-30
0,PZU28,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU28/TOU/2022-07-01
0,PZU28A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU28A1/SP/2022-09-30
0,PZU28A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU28A1/KL/2022-10-01
0,PZU28A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU28/PE/2022-10-01
0,PZU28A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU28A1/RP/2022-06-30
0,PZU28A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU28A1/KA/2022-09-30
0,PZU28A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU28A1/TOU/2022-07-01
0,PZU37,KID,https://dokumenty.analizy.pl/pobierz-kid/fi/PZU37/PRF3/2022-07-26
0,PZU37,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU37/RP/2022-06-30
0,PZU78,KID,https://dokumenty.analizy.pl/pobierz-kid/fi/PZU78/PRF3/2022-07-26
0,PZU78,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU78/RP/2022-06-30
0,PZU40,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU40/SP/2022-09-30
0,PZU40,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU40/KL/2022-10-01
0,PZU40,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU40/PE/2022-10-01
0,PZU40,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU40/RP/2022-06-30
0,PZU40,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU40/KA/2022-09-30
0,PZU40,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU40/TOU/2022-07-01
0,PZU40A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU40A1/SP/2022-09-30
0,PZU40A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU40A1/KL/2022-10-01
0,PZU40A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU40/PE/2022-10-01
0,PZU40A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU40A1/RP/2022-06-30
0,PZU40A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU40A1/KA/2022-09-30
0,PZU40A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU40A1/TOU/2022-07-01
0,PZU27,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU27/SP/2022-09-30
0,PZU27,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU27/KL/2022-05-27
0,PZU27,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU27/PE/2022-10-01
0,PZU27,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU27/RP/2022-06-30
0,PZU27,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU27/KA/2022-09-30
0,PZU27,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU27/TOU/2022-07-01
0,PZU27A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU27A1/SP/2022-09-30
0,PZU27A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU27A1/KL/2022-05-27
0,PZU27A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU27/PE/2022-10-01
0,PZU27A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU27A1/RP/2022-06-30
0,PZU27A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU27A1/KA/2022-09-30
0,PZU27A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU27A1/TOU/2022-07-01
0,PZU79,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU79/SP/2022-09-30
0,PZU79,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU79/KL/2022-06-20
0,PZU79,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU79/PE/2022-10-01
0,PZU79,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU79/RP/2022-06-30
0,PZU79,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU79/KA/2022-09-30
0,PZU79,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU79/TOU/2022-07-01
0,PZU79A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU79A1/SP/2022-09-30
0,PZU79A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU79A1/KL/2022-06-20
0,PZU79A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU79/PE/2022-10-01
0,PZU79A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU79A1/RP/2022-06-30
0,PZU79A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU79A1/KA/2022-09-30
0,PZU79A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU79A1/TOU/2022-07-01
0,PZU03,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU03/SP/2022-09-30
0,PZU03,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU03/KL/2022-09-05
0,PZU03,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU03/PE/2022-10-01
0,PZU03,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU03/RP/2022-06-30
0,PZU03,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU03/KA/2022-09-30
0,PZU03,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU03/TOU/2022-07-01
0,PZU03A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU03A1/SP/2022-09-30
0,PZU03A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU03A1/KL/2022-09-05
0,PZU03A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU03/PE/2022-10-01
0,PZU03A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU03A1/RP/2022-06-30
0,PZU03A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU03A1/KA/2022-09-30
0,PZU03A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU03A1/TOU/2022-07-01
0,PZU45,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU45/SP/2022-09-30
0,PZU45,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU45/KL/2022-10-01
0,PZU45,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU45/PE/2022-10-01
0,PZU45,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU45/RP/2022-06-30
0,PZU45,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU45/KA/2022-09-30
0,PZU45,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU45/TOU/2022-07-01
0,PZU45A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU45A1/SP/2022-09-30
0,PZU45A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU45A1/KL/2022-10-01
0,PZU45A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU45/PE/2022-10-01
0,PZU45A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU45A1/RP/2022-06-30
0,PZU45A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU45A1/KA/2022-09-30
0,PZU45A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU45A1/TOU/2022-07-01
0,PZU05,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU05/SP/2022-09-30
0,PZU05,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU05/KL/2022-06-20
0,PZU05,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU05/PE/2022-10-01
0,PZU05,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU05/RP/2022-06-30
0,PZU05,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU05/KA/2022-09-30
0,PZU05,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU05/TOU/2022-07-01
0,PZU05A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU05A1/SP/2022-09-30
0,PZU05A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU05A1/KL/2022-06-20
0,PZU05A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU05/PE/2022-10-01
0,PZU05A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU05A1/RP/2022-06-30
0,PZU05A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU05A1/KA/2022-09-30
0,PZU05A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU05A1/TOU/2022-07-01
0,PZU08,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU08/SP/2022-09-30
0,PZU08,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU08/KL/2022-06-20
0,PZU08,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU08/PE/2022-10-01
0,PZU08,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU08/RP/2022-06-30
0,PZU08,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU08/KA/2022-09-30
0,PZU08,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU08/TOU/2022-07-01
0,PZU08A1,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PZU08A1/SP/2022-09-30
0,PZU08A1,KIID,https://dokumenty.analizy.pl/pobierz/fi/PZU08A1/KL/2022-06-20
0,PZU08A1,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PZU08/PE/2022-10-01
0,PZU08A1,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PZU08A1/RP/2022-06-30
0,PZU08A1,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PZU08A1/KA/2022-09-30
0,PZU08A1,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PZU08A1/TOU/2022-07-01
0,QRS01,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/QRS01/SP/2022-09-30
0,QRS01,KIID,https://dokumenty.analizy.pl/pobierz/fi/QRS01/KL/2022-04-01
0,QRS01,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/QRS01/PE/2022-07-01
0,QRS01,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/QRS01/RP/2022-06-30
0,QRS01,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/QRS01/KA/2022-09-30
0,QRS01,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/QRS01/TOU/2021-06-01
0,QRS28,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/QRS28/SP/2022-09-30
0,QRS28,KIID,https://dokumenty.analizy.pl/pobierz/fi/QRS28/KL/2022-07-01
0,QRS28,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/QRS28/PE/2022-07-01
0,QRS28,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/QRS28/RP/2022-06-30
0,QRS28,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/QRS28/KA/2022-09-30
0,QRS28,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/QRS28/TOU/2021-06-01
0,QRS29,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/QRS29/SP/2022-09-30
0,QRS29,KIID,https://dokumenty.analizy.pl/pobierz/fi/QRS29/KL/2022-04-01
0,QRS29,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/QRS29/PE/2022-07-01
0,QRS29,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/QRS29/RP/2022-06-30
0,QRS29,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/QRS29/KA/2022-09-30
0,QRS29,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/QRS29/TOU/2021-06-01
0,QRS23,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/QRS23/SP/2022-09-30
0,QRS23,KIID,https://dokumenty.analizy.pl/pobierz/fi/QRS23/KL/2022-07-01
0,QRS23,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/QRS23/PE/2022-07-01
0,QRS23,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/QRS23/RP/2022-06-30
0,QRS23,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/QRS23/KA/2022-09-30
0,QRS23,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/QRS23/TOU/2021-06-01
0,QRS20,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/QRS20/SP/2022-09-30
0,QRS20,KIID,https://dokumenty.analizy.pl/pobierz/fi/QRS20/KL/2022-02-18
0,QRS20,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/QRS20/PE/2022-07-01
0,QRS20,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/QRS20/RP/2022-06-30
0,QRS20,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/QRS20/KA/2022-09-30
0,QRS20,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/QRS20/TOU/2021-06-01
0,QRS06,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/QRS06/SP/2022-09-30
0,QRS06,KIID,https://dokumenty.analizy.pl/pobierz/fi/QRS06/KL/2022-02-18
0,QRS06,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/QRS06/PE/2022-07-01
